
/data/jinjianjun/.pyenv/versions/3.6.5/bin/round_statistics.py -f w0.75P0spades-unlimited--SRR4428742-plastome/embplant_pt.K75.complete.graph1.1.path_sequence.fasta -d w0.70P2E5--SRR4428742-plastome/intermediate_reads -i w0.70P2E5--SRR4428742-plastome/seed/embplant_pt.initial.fq -o w0.70P2E5--SRR4428742-plastome/round_statistics -R 1000 -t 1 --max-coverage-tick 800 --draw

2019-09-22 19:27:34,610 - INFO: 238 paired fastq files found. 1000 rounds required.
2019-09-22 19:27:34,610 - INFO: #Round	Round_Covered_T0	Round_Covered_T10	Cumulative_Covered_T0	Cumulative_Covered_T10	Other_reads	Other_percentage
2019-09-22 19:29:36,001 - INFO: Round.86	0.0	0.0	1.0	0.9999542417864007	269	1.0
2019-09-22 19:29:36,207 - INFO: Round.87	0.0	0.0	1.0	0.9999542417864007	340	1.0
2019-09-22 19:29:36,401 - INFO: Round.88	0.0	0.0	1.0	0.9999542417864007	262	1.0
2019-09-22 19:29:36,597 - INFO: Round.89	0.0	0.0	1.0	0.9999542417864007	315	1.0
2019-09-22 19:29:36,811 - INFO: Round.90	0.0	0.0	1.0	0.9999542417864007	388	1.0
2019-09-22 19:29:37,020 - INFO: Round.91	0.0	0.0	1.0	0.9999542417864007	317	1.0
2019-09-22 19:29:37,228 - INFO: Round.92	0.0	0.0	1.0	0.9999542417864007	309	1.0
2019-09-22 19:29:37,432 - INFO: Round.93	0.0	0.0	1.0	0.9999542417864007	255	1.0
2019-09-22 19:29:37,636 - INFO: Round.94	0.0	0.0	1.0	0.9999542417864007	184	1.0
2019-09-22 19:29:37,841 - INFO: Round.95	0.0	0.0	1.0	0.9999542417864007	171	1.0
2019-09-22 19:29:38,045 - INFO: Round.96	0.0	0.0	1.0	0.9999542417864007	230	1.0
2019-09-22 19:29:38,256 - INFO: Round.97	0.0	0.0	1.0	0.9999542417864007	215	1.0
2019-09-22 19:29:38,449 - INFO: Round.98	0.0	0.0	1.0	0.9999542417864007	217	1.0
2019-09-22 19:29:38,656 - INFO: Round.99	0.0	0.0	1.0	0.9999542417864007	260	1.0
2019-09-22 19:29:38,849 - INFO: Round.100	0.0	0.0	1.0	0.9999542417864007	172	1.0
2019-09-22 19:29:39,047 - INFO: Round.101	0.0	0.0	1.0	0.9999542417864007	239	1.0
2019-09-22 19:29:39,249 - INFO: Round.102	0.0	0.0	1.0	0.9999542417864007	281	1.0
2019-09-22 19:29:39,448 - INFO: Round.103	0.0	0.0	1.0	0.9999542417864007	248	1.0
2019-09-22 19:29:39,649 - INFO: Round.104	0.0	0.0	1.0	0.9999542417864007	206	1.0
2019-09-22 19:29:39,852 - INFO: Round.105	0.0	0.0	1.0	0.9999542417864007	244	1.0
2019-09-22 19:29:40,054 - INFO: Round.106	0.0	0.0	1.0	0.9999542417864007	309	1.0
2019-09-22 19:29:40,259 - INFO: Round.107	0.0	0.0	1.0	0.9999542417864007	237	1.0
2019-09-22 19:29:40,463 - INFO: Round.108	0.0	0.0	1.0	0.9999542417864007	259	1.0
2019-09-22 19:29:40,666 - INFO: Round.109	0.0	0.0	1.0	0.9999542417864007	244	1.0
2019-09-22 19:29:40,866 - INFO: Round.110	0.0	0.0	1.0	0.9999542417864007	181	1.0
2019-09-22 19:29:41,075 - INFO: Round.111	0.0	0.0	1.0	0.9999542417864007	248	1.0
2019-09-22 19:29:41,278 - INFO: Round.112	0.0	0.0	1.0	0.9999542417864007	202	1.0
2019-09-22 19:29:41,480 - INFO: Round.113	0.0	0.0	1.0	0.9999542417864007	167	1.0
2019-09-22 19:29:41,685 - INFO: Round.114	0.0	0.0	1.0	0.9999542417864007	247	1.0
2019-09-22 19:29:41,914 - INFO: Round.115	0.0	0.0	1.0	0.9999542417864007	305	1.0
2019-09-22 19:29:42,130 - INFO: Round.116	0.0	0.0	1.0	0.9999542417864007	283	1.0
2019-09-22 19:29:42,348 - INFO: Round.117	0.0	0.0	1.0	0.9999542417864007	220	1.0
2019-09-22 19:29:42,573 - INFO: Round.118	0.0	0.0	1.0	0.9999542417864007	188	1.0
2019-09-22 19:29:42,786 - INFO: Round.119	0.0	0.0	1.0	0.9999542417864007	194	1.0
2019-09-22 19:29:43,098 - INFO: Round.120	0.0	0.0	1.0	0.9999542417864007	235	1.0
2019-09-22 19:29:43,317 - INFO: Round.121	0.0	0.0	1.0	0.9999542417864007	202	1.0
2019-09-22 19:29:43,535 - INFO: Round.122	0.0	0.0	1.0	0.9999542417864007	177	1.0
2019-09-22 19:29:43,759 - INFO: Round.123	0.0	0.0	1.0	0.9999542417864007	316	1.0
2019-09-22 19:29:43,978 - INFO: Round.124	0.0	0.0	1.0	0.9999542417864007	275	1.0
2019-09-22 19:29:44,194 - INFO: Round.125	0.0	0.0	1.0	0.9999542417864007	265	1.0
2019-09-22 19:29:44,413 - INFO: Round.126	0.0	0.0	1.0	0.9999542417864007	222	1.0
2019-09-22 19:29:44,629 - INFO: Round.127	0.0	0.0	1.0	0.9999542417864007	239	1.0
2019-09-22 19:29:44,844 - INFO: Round.128	0.0	0.0	1.0	0.9999542417864007	191	1.0
2019-09-22 19:29:45,055 - INFO: Round.129	0.0	0.0	1.0	0.9999542417864007	217	1.0
2019-09-22 19:29:45,275 - INFO: Round.130	0.0	0.0	1.0	0.9999542417864007	268	1.0
2019-09-22 19:29:45,496 - INFO: Round.131	0.0	0.0	1.0	0.9999542417864007	273	1.0
2019-09-22 19:29:45,712 - INFO: Round.132	0.0	0.0	1.0	0.9999542417864007	235	1.0
2019-09-22 19:29:45,929 - INFO: Round.133	0.0	0.0	1.0	0.9999542417864007	226	1.0
2019-09-22 19:29:46,145 - INFO: Round.134	0.0	0.0	1.0	0.9999542417864007	177	1.0
2019-09-22 19:29:46,343 - INFO: Round.135	0.0	0.0	1.0	0.9999542417864007	214	1.0
2019-09-22 19:29:46,494 - INFO: Round.136	0.0	0.0	1.0	0.9999542417864007	269	1.0
2019-09-22 19:29:46,622 - INFO: Round.137	0.0	0.0	1.0	0.9999542417864007	296	1.0
2019-09-22 19:29:46,832 - INFO: Round.138	0.0	0.0	1.0	0.9999542417864007	336	1.0
2019-09-22 19:29:47,032 - INFO: Round.139	0.0	0.0	1.0	0.9999542417864007	195	1.0
2019-09-22 19:29:47,240 - INFO: Round.140	0.0	0.0	1.0	0.9999542417864007	122	1.0
2019-09-22 19:29:47,440 - INFO: Round.141	0.0	0.0	1.0	0.9999542417864007	252	1.0
2019-09-22 19:29:47,642 - INFO: Round.142	0.0	0.0	1.0	0.9999542417864007	271	1.0
2019-09-22 19:29:47,842 - INFO: Round.143	0.0	0.0	1.0	0.9999542417864007	175	1.0
2019-09-22 19:29:48,050 - INFO: Round.144	0.00035952882113767995	0.00035952882113767995	1.0	0.9999542417864007	194	0.9282296650717703
2019-09-22 19:29:48,261 - INFO: Round.145	0.00035952882113767995	0.0	1.0	0.9999542417864007	131	0.9290780141843972
2019-09-22 19:29:48,473 - INFO: Round.146	0.0	0.0	1.0	0.9999542417864007	257	1.0
2019-09-22 19:29:49,073 - INFO: Round.147	0.0	0.0	1.0	0.9999542417864007	195	1.0
2019-09-22 19:29:49,304 - INFO: Round.148	0.0	0.0	1.0	0.9999542417864007	228	1.0
2019-09-22 19:29:49,528 - INFO: Round.149	0.0	0.0	1.0	0.9999542417864007	274	1.0
2019-09-22 19:29:49,748 - INFO: Round.150	0.0	0.0	1.0	0.9999542417864007	260	1.0
2019-09-22 19:29:49,970 - INFO: Round.151	0.0	0.0	1.0	0.9999542417864007	184	1.0
2019-09-22 19:29:50,187 - INFO: Round.152	0.0	0.0	1.0	0.9999542417864007	154	1.0
2019-09-22 19:29:50,406 - INFO: Round.153	0.0	0.0	1.0	0.9999542417864007	180	1.0
2019-09-22 19:29:50,627 - INFO: Round.154	0.0	0.0	1.0	0.9999542417864007	135	1.0
2019-09-22 19:29:50,852 - INFO: Round.155	0.0	0.0	1.0	0.9999542417864007	161	1.0
2019-09-22 19:29:50,985 - INFO: Round.156	0.0	0.0	1.0	0.9999542417864007	127	1.0
2019-09-22 19:29:51,121 - INFO: Round.157	0.0	0.0	1.0	0.9999542417864007	108	1.0
2019-09-22 19:29:51,247 - INFO: Round.158	0.0	0.0	1.0	0.9999542417864007	151	1.0
2019-09-22 19:29:51,379 - INFO: Round.159	0.0	0.0	1.0	0.9999542417864007	214	1.0
2019-09-22 19:29:51,516 - INFO: Round.160	0.0	0.0	1.0	0.9999542417864007	233	1.0
2019-09-22 19:29:51,649 - INFO: Round.161	0.0	0.0	1.0	0.9999542417864007	305	1.0
2019-09-22 19:29:51,783 - INFO: Round.162	0.0	0.0	1.0	0.9999542417864007	320	1.0
2019-09-22 19:29:51,916 - INFO: Round.163	0.0	0.0	1.0	0.9999542417864007	243	1.0
2019-09-22 19:29:52,048 - INFO: Round.164	0.0	0.0	1.0	0.9999542417864007	184	1.0
2019-09-22 19:29:52,180 - INFO: Round.165	0.0	0.0	1.0	0.9999542417864007	284	1.0
2019-09-22 19:29:52,314 - INFO: Round.166	0.0	0.0	1.0	0.9999542417864007	178	1.0
2019-09-22 19:29:52,448 - INFO: Round.167	0.0	0.0	1.0	0.9999542417864007	210	1.0
2019-09-22 19:29:52,582 - INFO: Round.168	0.0	0.0	1.0	0.9999542417864007	108	1.0
2019-09-22 19:29:52,878 - INFO: Round.169	0.0	0.0	1.0	0.9999542417864007	115	1.0
2019-09-22 19:29:53,083 - INFO: Round.170	0.0	0.0	1.0	0.9999542417864007	145	1.0
2019-09-22 19:29:53,287 - INFO: Round.171	0.0	0.0	1.0	0.9999542417864007	112	1.0
2019-09-22 19:29:53,488 - INFO: Round.172	0.0	0.0	1.0	0.9999542417864007	113	1.0
2019-09-22 19:29:53,696 - INFO: Round.173	0.0	0.0	1.0	0.9999542417864007	104	1.0
2019-09-22 19:29:53,924 - INFO: Round.174	0.0004902665742786544	0.0	1.0	0.9999542417864007	173	0.9942528735632183
2019-09-22 19:29:54,114 - INFO: Round.175	0.0011243446770123808	0.0	1.0	0.9999542417864007	150	0.9036144578313253
2019-09-22 19:29:54,323 - INFO: Round.176	0.0005883198891343854	0.0	1.0	0.9999542417864007	82	0.9647058823529412
2019-09-22 19:29:54,537 - INFO: Round.177	0.0	0.0	1.0	0.9999542417864007	74	1.0
2019-09-22 19:29:54,748 - INFO: Round.178	0.0	0.0	1.0	0.9999542417864007	66	1.0
2019-09-22 19:29:54,953 - INFO: Round.179	0.0	0.0	1.0	0.9999542417864007	42	1.0
2019-09-22 19:29:55,163 - INFO: Round.180	0.0	0.0	1.0	0.9999542417864007	77	1.0
2019-09-22 19:29:55,362 - INFO: Round.181	0.0	0.0	1.0	0.9999542417864007	57	1.0
2019-09-22 19:29:55,561 - INFO: Round.182	0.0	0.0	1.0	0.9999542417864007	59	1.0
2019-09-22 19:29:55,761 - INFO: Round.183	0.0	0.0	1.0	0.9999542417864007	86	1.0
2019-09-22 19:29:55,961 - INFO: Round.184	0.0	0.0	1.0	0.9999542417864007	108	1.0
2019-09-22 19:29:56,161 - INFO: Round.185	0.0	0.0	1.0	0.9999542417864007	81	1.0
2019-09-22 19:29:56,361 - INFO: Round.186	0.0	0.0	1.0	0.9999542417864007	45	1.0
2019-09-22 19:29:56,564 - INFO: Round.187	0.0	0.0	1.0	0.9999542417864007	80	1.0
2019-09-22 19:29:56,778 - INFO: Round.188	0.0	0.0	1.0	0.9999542417864007	129	1.0
2019-09-22 19:29:56,985 - INFO: Round.189	0.0	0.0	1.0	0.9999542417864007	80	1.0
2019-09-22 19:29:57,186 - INFO: Round.190	0.0	0.0	1.0	0.9999542417864007	57	1.0
2019-09-22 19:29:57,388 - INFO: Round.191	0.0	0.0	1.0	0.9999542417864007	51	1.0
2019-09-22 19:29:57,595 - INFO: Round.192	0.0	0.0	1.0	0.9999542417864007	71	1.0
2019-09-22 19:29:57,800 - INFO: Round.193	0.0	0.0	1.0	0.9999542417864007	85	1.0
2019-09-22 19:29:58,001 - INFO: Round.194	0.0	0.0	1.0	0.9999542417864007	55	1.0
2019-09-22 19:29:58,205 - INFO: Round.195	0.0	0.0	1.0	0.9999542417864007	94	1.0
2019-09-22 19:29:58,410 - INFO: Round.196	0.0	0.0	1.0	0.9999542417864007	128	1.0
2019-09-22 19:29:58,616 - INFO: Round.197	0.0	0.0	1.0	0.9999542417864007	95	1.0
2019-09-22 19:29:58,821 - INFO: Round.198	0.0	0.0	1.0	0.9999542417864007	85	1.0
2019-09-22 19:29:59,025 - INFO: Round.199	0.0	0.0	1.0	0.9999542417864007	81	1.0
2019-09-22 19:29:59,257 - INFO: Round.200	0.0	0.0	1.0	0.9999542417864007	87	1.0
2019-09-22 19:29:59,495 - INFO: Round.201	0.0	0.0	1.0	0.9999542417864007	34	1.0
2019-09-22 19:29:59,735 - INFO: Round.202	0.0	0.0	1.0	0.9999542417864007	58	1.0
2019-09-22 19:29:59,973 - INFO: Round.203	0.0	0.0	1.0	0.9999542417864007	49	1.0
2019-09-22 19:30:00,212 - INFO: Round.204	0.0	0.0	1.0	0.9999542417864007	23	1.0
2019-09-22 19:30:00,450 - INFO: Round.205	0.0	0.0	1.0	0.9999542417864007	64	1.0
2019-09-22 19:30:00,681 - INFO: Round.206	0.0	0.0	1.0	0.9999542417864007	100	1.0
2019-09-22 19:30:00,883 - INFO: Round.207	0.0	0.0	1.0	0.9999542417864007	66	1.0
2019-09-22 19:30:01,087 - INFO: Round.208	0.0	0.0	1.0	0.9999542417864007	65	1.0
2019-09-22 19:30:01,291 - INFO: Round.209	0.0	0.0	1.0	0.9999542417864007	68	1.0
2019-09-22 19:30:01,500 - INFO: Round.210	0.0	0.0	1.0	0.9999542417864007	63	1.0
2019-09-22 19:30:01,702 - INFO: Round.211	0.0	0.0	1.0	0.9999542417864007	41	1.0
2019-09-22 19:30:01,897 - INFO: Round.212	0.0	0.0	1.0	0.9999542417864007	78	1.0
2019-09-22 19:30:02,102 - INFO: Round.213	0.0	0.0	1.0	0.9999542417864007	46	1.0
2019-09-22 19:30:02,308 - INFO: Round.214	0.0	0.0	1.0	0.9999542417864007	10	1.0
2019-09-22 19:30:02,513 - INFO: Round.215	0.0	0.0	1.0	0.9999542417864007	29	1.0
2019-09-22 19:30:02,653 - INFO: Round.216	0.0	0.0	1.0	0.9999542417864007	67	1.0
2019-09-22 19:30:02,777 - INFO: Round.217	0.0	0.0	1.0	0.9999542417864007	82	1.0
2019-09-22 19:30:02,904 - INFO: Round.218	0.0	0.0	1.0	0.9999542417864007	48	1.0
2019-09-22 19:30:03,026 - INFO: Round.219	0.0	0.0	1.0	0.9999542417864007	43	1.0
2019-09-22 19:30:03,174 - INFO: Round.220	0.0	0.0	1.0	0.9999542417864007	22	1.0
2019-09-22 19:30:03,297 - INFO: Round.221	0.0	0.0	1.0	0.9999542417864007	56	1.0
2019-09-22 19:30:03,419 - INFO: Round.222	0.0	0.0	1.0	0.9999542417864007	19	1.0
2019-09-22 19:30:03,542 - INFO: Round.223	0.0	0.0	1.0	0.9999542417864007	4	1.0
2019-09-22 19:30:03,663 - INFO: Round.224	0.0	0.0	1.0	0.9999542417864007	29	1.0
2019-09-22 19:30:03,835 - INFO: Round.225	0.0	0.0	1.0	0.9999542417864007	34	1.0
2019-09-22 19:30:04,011 - INFO: Round.226	0.0	0.0	1.0	0.9999542417864007	35	1.0
2019-09-22 19:30:04,186 - INFO: Round.227	0.0	0.0	1.0	0.9999542417864007	39	1.0
2019-09-22 19:30:04,358 - INFO: Round.228	0.0	0.0	1.0	0.9999542417864007	56	1.0
2019-09-22 19:30:04,532 - INFO: Round.229	0.0	0.0	1.0	0.9999542417864007	40	1.0
2019-09-22 19:30:04,703 - INFO: Round.230	0.0	0.0	1.0	0.9999542417864007	53	1.0
2019-09-22 19:30:04,904 - INFO: Round.231	0.0	0.0	1.0	0.9999542417864007	53	1.0
2019-09-22 19:30:05,104 - INFO: Round.232	0.0	0.0	1.0	0.9999542417864007	33	1.0
2019-09-22 19:30:05,302 - INFO: Round.233	0.0	0.0	1.0	0.9999542417864007	58	1.0
2019-09-22 19:30:05,503 - INFO: Round.234	0.0	0.0	1.0	0.9999542417864007	32	1.0
2019-09-22 19:30:05,701 - INFO: Round.235	0.0	0.0	1.0	0.9999542417864007	22	1.0
2019-09-22 19:30:05,897 - INFO: Round.236	0.0	0.0	1.0	0.9999542417864007	48	1.0
2019-09-22 19:30:06,093 - INFO: Round.237	0.0	0.0	1.0	0.9999542417864007	34	1.0
2019-09-22 19:30:06,292 - INFO: Round.238	0.0	0.0	1.0	0.9999542417864007	46	1.0
