
/data/jinjianjun/.pyenv/versions/3.6.5/bin/round_statistics.py -f w0.75P0spades-unlimited--SRR4428742-plastome/embplant_pt.K75.complete.graph1.1.path_sequence.fasta -d w0.80P2E5--SRR4428742-plastome/intermediate_reads -i w0.80P2E5--SRR4428742-plastome/seed/embplant_pt.initial.fq -o w0.80P2E5--SRR4428742-plastome/round_statistics -R 1000 -t 1 --max-coverage-tick 800 --draw

2019-09-22 19:38:07,835 - INFO: 86 paired fastq files found. 1000 rounds required.
2019-09-22 19:38:07,835 - INFO: #Round	Round_Covered_T0	Round_Covered_T10	Cumulative_Covered_T0	Cumulative_Covered_T10	Other_reads	Other_percentage
2019-09-22 19:40:14,649 - INFO: Round.24	0.0	0.0	1.0	1.0	169	1.0
2019-09-22 19:40:14,848 - INFO: Round.25	0.0	0.0	1.0	1.0	204	1.0
2019-09-22 19:40:15,050 - INFO: Round.26	0.0	0.0	1.0	1.0	189	1.0
2019-09-22 19:40:15,253 - INFO: Round.27	0.0	0.0	1.0	1.0	182	1.0
2019-09-22 19:40:15,457 - INFO: Round.28	0.0	0.0	1.0	1.0	191	1.0
2019-09-22 19:40:15,655 - INFO: Round.29	0.0	0.0	1.0	1.0	128	1.0
2019-09-22 19:40:15,855 - INFO: Round.30	0.0	0.0	1.0	1.0	166	1.0
2019-09-22 19:40:16,056 - INFO: Round.31	0.0	0.0	1.0	1.0	241	1.0
2019-09-22 19:40:16,256 - INFO: Round.32	0.0	0.0	1.0	1.0	273	1.0
2019-09-22 19:40:16,461 - INFO: Round.33	0.0	0.0	1.0	1.0	237	1.0
2019-09-22 19:40:16,681 - INFO: Round.34	0.0	0.0	1.0	1.0	259	1.0
2019-09-22 19:40:16,892 - INFO: Round.35	0.0	0.0	1.0	1.0	105	1.0
2019-09-22 19:40:17,101 - INFO: Round.36	0.0	0.0	1.0	1.0	31	1.0
2019-09-22 19:40:17,311 - INFO: Round.37	0.0	0.0	1.0	1.0	37	1.0
2019-09-22 19:40:17,505 - INFO: Round.38	0.0	0.0	1.0	1.0	42	1.0
2019-09-22 19:40:17,700 - INFO: Round.39	0.0	0.0	1.0	1.0	70	1.0
2019-09-22 19:40:17,892 - INFO: Round.40	0.0	0.0	1.0	1.0	111	1.0
2019-09-22 19:40:18,088 - INFO: Round.41	0.0	0.0	1.0	1.0	86	1.0
2019-09-22 19:40:18,283 - INFO: Round.42	0.0	0.0	1.0	1.0	77	1.0
2019-09-22 19:40:18,480 - INFO: Round.43	0.0	0.0	1.0	1.0	126	1.0
2019-09-22 19:40:18,673 - INFO: Round.44	0.0	0.0	1.0	1.0	50	1.0
2019-09-22 19:40:18,868 - INFO: Round.45	0.0	0.0	1.0	1.0	47	1.0
2019-09-22 19:40:19,063 - INFO: Round.46	0.0	0.0	1.0	1.0	21	1.0
2019-09-22 19:40:19,260 - INFO: Round.47	0.0	0.0	1.0	1.0	37	1.0
2019-09-22 19:40:19,457 - INFO: Round.48	0.0	0.0	1.0	1.0	21	1.0
2019-09-22 19:40:19,652 - INFO: Round.49	0.0	0.0	1.0	1.0	9	1.0
2019-09-22 19:40:19,844 - INFO: Round.50	0.0	0.0	1.0	1.0	12	1.0
2019-09-22 19:40:20,036 - INFO: Round.51	0.0	0.0	1.0	1.0	5	1.0
2019-09-22 19:40:20,229 - INFO: Round.52	0.0	0.0	1.0	1.0	24	1.0
2019-09-22 19:40:20,426 - INFO: Round.53	0.0	0.0	1.0	1.0	11	1.0
2019-09-22 19:40:20,618 - INFO: Round.54	0.0	0.0	1.0	1.0	2	1.0
2019-09-22 19:40:20,811 - INFO: Round.55	0.0	0.0	1.0	1.0	5	1.0
2019-09-22 19:40:21,003 - INFO: Round.56	0.0	0.0	1.0	1.0	19	1.0
2019-09-22 19:40:21,195 - INFO: Round.57	0.0	0.0	1.0	1.0	4	1.0
2019-09-22 19:40:21,388 - INFO: Round.58	0.0	0.0	1.0	1.0	21	1.0
2019-09-22 19:40:21,591 - INFO: Round.59	0.0	0.0	1.0	1.0	21	1.0
2019-09-22 19:40:21,812 - INFO: Round.60	0.0	0.0	1.0	1.0	17	1.0
2019-09-22 19:40:22,026 - INFO: Round.61	0.0	0.0	1.0	1.0	20	1.0
2019-09-22 19:40:22,258 - INFO: Round.62	0.0	0.0	1.0	1.0	12	1.0
2019-09-22 19:40:22,491 - INFO: Round.63	0.0	0.0	1.0	1.0	12	1.0
2019-09-22 19:40:22,701 - INFO: Round.64	0.0	0.0	1.0	1.0	33	1.0
2019-09-22 19:40:22,910 - INFO: Round.65	0.0	0.0	1.0	1.0	10	1.0
2019-09-22 19:40:23,125 - INFO: Round.66	0.0	0.0	1.0	1.0	18	1.0
2019-09-22 19:40:23,337 - INFO: Round.67	0.0	0.0	1.0	1.0	20	1.0
2019-09-22 19:40:23,545 - INFO: Round.68	0.0	0.0	1.0	1.0	17	1.0
2019-09-22 19:40:23,758 - INFO: Round.69	0.0	0.0	1.0	1.0	14	1.0
2019-09-22 19:40:23,972 - INFO: Round.70	0.0	0.0	1.0	1.0	10	1.0
2019-09-22 19:40:24,181 - INFO: Round.71	0.0	0.0	1.0	1.0	7	1.0
2019-09-22 19:40:24,394 - INFO: Round.72	0.0	0.0	1.0	1.0	5	1.0
2019-09-22 19:40:24,601 - INFO: Round.73	0.0	0.0	1.0	1.0	15	1.0
2019-09-22 19:40:24,809 - INFO: Round.74	0.0	0.0	1.0	1.0	22	1.0
2019-09-22 19:40:25,022 - INFO: Round.75	0.0	0.0	1.0	1.0	16	1.0
2019-09-22 19:40:25,230 - INFO: Round.76	0.0	0.0	1.0	1.0	23	1.0
2019-09-22 19:40:25,446 - INFO: Round.77	0.0	0.0	1.0	1.0	22	1.0
2019-09-22 19:40:25,655 - INFO: Round.78	0.0	0.0	1.0	1.0	16	1.0
2019-09-22 19:40:25,868 - INFO: Round.79	0.0	0.0	1.0	1.0	19	1.0
2019-09-22 19:40:26,088 - INFO: Round.80	0.0	0.0	1.0	1.0	16	1.0
2019-09-22 19:40:26,301 - INFO: Round.81	0.0	0.0	1.0	1.0	54	1.0
2019-09-22 19:40:26,510 - INFO: Round.82	0.0	0.0	1.0	1.0	55	1.0
2019-09-22 19:40:26,719 - INFO: Round.83	0.0	0.0	1.0	1.0	13	1.0
2019-09-22 19:40:26,927 - INFO: Round.84	0.0	0.0	1.0	1.0	10	1.0
2019-09-22 19:40:27,137 - INFO: Round.85	0.0	0.0	1.0	1.0	10	1.0
2019-09-22 19:40:27,348 - INFO: Round.86	0.0	0.0	1.0	1.0	0	-
